avg_xAcc,avg_yAcc,avg_zAcc,avg_xGyro,avg_zGyro,STD_xAcc,STD_yAcc,STD_zAcc,STD_xGyro,STD_zGyro,Vari_xAcc,Vari_yAcc,Vari_zAcc,Vari_xGyro,Vari_zGyro,SumAbsAcc,SumAbsGyro,sumAbs_MinMax_xAcc,sumAbs_MinMax_yAcc,sumAbs_MinMax_zAcc,sumAbs_MinMax_xGyro,sumAbs_MinMax_zGyro,min_xAcc,min_yAcc,min_zAcc,min_xGyro,min_zGyro,max_xAcc,max_yAcc,max_zAcc,max_xGyro,max_zGyro,
-0.410420851,9.409525533,2.592877823,0.00340114,-9.60E-04,0.2384147,0.268454951,0.548325086,0.039722184,0.027186388,0.056841569,0.072068061,0.3006604,0.001577852,7.39E-04,384.9692434,1.691014607,0.884801224,18.87184429,5.293101311,0.171932384,0.12561135,-0.819813013,8.954965591,1.244352818,-0.101770148,-0.068347096,0.064988211,9.9168787,4.048748493,0.070162237,0.057264253,1
-0.445818276,9.457480492,2.469880408,-0.002235148,0.00252566,0.236020093,0.281850782,0.494514479,0.032542012,0.021460839,0.055705484,0.079439863,0.24454457,0.001058983,4.61E-04,383.7291,1.368338121,0.946437538,18.96997833,4.941019297,0.129311439,0.097389374,-0.866164744,8.901364326,1.45322299,-0.07253588,-0.050248031,0.080272794,10.06861401,3.487796307,0.056775559,0.047141343,1
-0.412335901,9.516466756,2.381034517,0.003385376,-4.64E-04,0.179860797,0.222860992,0.434139326,0.034057711,0.017826183,0.032349906,0.049667022,0.188476954,0.001159928,3.18E-04,381.6049524,1.352176379,1.049024209,19.08567619,4.907912254,0.151669107,0.075031701,-0.901388168,9.130939484,1.484701872,-0.067212626,-0.042795472,-0.147636041,9.95473671,3.423210382,0.084456481,0.03223623,1
-0.404838498,9.36925482,2.750053906,-0.004267048,0.003315563,0.15006696,0.200061834,0.460030516,0.031996434,0.021910059,0.022520093,0.040024737,0.211628076,0.001023772,4.80E-04,388.2485639,1.339086408,0.838573918,18.9446764,5.125028133,0.126745809,0.077161007,-0.723384082,9.013997078,1.55411458,-0.075206235,-0.027890362,-0.115189835,9.930679321,3.570913553,0.051539574,0.049270645,1
-0.392654641,9.447274762,2.370867329,-0.001540957,5.66E-04,0.11230512,0.145475714,0.375071879,0.025932733,0.013361762,0.01261244,0.021163183,0.140678914,6.73E-04,1.79E-04,378.5346987,0.990631415,0.750936568,18.84699249,4.87453711,0.109501954,0.048415434,-0.608155966,9.102955818,1.775549531,-0.063756876,-0.02576106,-0.142780602,9.744036674,3.098987579,0.045745078,0.022654373,1
-0.385289764,9.5231414,2.225433011,0.001539268,5.25E-04,0.081382788,0.106058891,0.382850266,0.029353312,0.011430364,0.006623158,0.011248488,0.146574326,8.62E-04,1.31E-04,376.1497894,1.021820461,0.722493455,19.00356388,4.563147306,0.11381292,0.046286132,-0.522271156,9.272589684,1.601874113,-0.061470497,-0.026284659,-0.200222299,9.730974197,2.961273193,0.052342422,0.020001473,1
-0.381039827,9.513610686,2.259833244,0.003156794,-0.001004409,0.056528339,0.101402868,0.366939075,0.023922894,0.009869958,0.003195453,0.010282542,0.134644285,5.72E-04,9.74E-05,376.7889965,0.889507042,0.767619371,19.00426292,4.503177404,0.099553578,0.033510322,-0.490303785,9.315896034,1.67727232,-0.053354714,-0.018832102,-0.277315587,9.68836689,2.825905085,0.046198864,0.014678219,1
-0.379439265,9.509191267,2.189333716,0.001048323,9.35E-04,0.070046436,0.125139183,0.284648879,0.02710582,0.008492202,0.004906503,0.015659815,0.081024984,7.35E-04,7.21E-05,374.4168917,0.91647239,0.766431838,19.15987682,4.21867919,0.11763519,0.025534166,-0.504448712,9.304681778,1.568001032,-0.049008846,-0.011920598,-0.261983126,9.855195045,2.650678158,0.068626344,0.013613568,1
-0.383388308,9.554222938,2.090631139,0.005646422,6.08E-05,0.0640596,0.13729042,0.363116782,0.016928161,0.00486265,0.004103632,0.01884866,0.131853797,2.87E-04,2.36E-05,372.8755139,0.582538543,0.769324034,19.1331768,4.206325173,0.071314152,0.019687314,-0.47737509,9.309767723,1.527108073,-0.025569074,-0.008726646,-0.291948944,9.823409081,2.6792171,0.045745078,0.010960667,1
-0.376882257,9.582212971,1.955858265,0.005776477,6.95E-04,0.064200496,0.155710152,0.408239732,0.021094853,0.00741975,0.004121704,0.024245651,0.166659679,4.45E-04,5.51E-05,369.3635583,0.693838194,0.786993235,19.19960117,3.760582089,0.08782497,0.028204521,-0.501144707,9.328739166,1.131643414,-0.031450834,-0.014049901,-0.285848528,9.870862007,2.628938675,0.056374136,0.01415462,1
-0.38658109,9.606751873,1.78925675,0.001143472,1.46E-04,0.066697939,0.110498672,0.313916373,0.03056877,0.010428817,0.004448615,0.012209956,0.098543489,9.34E-04,1.09E-04,365.2602811,1.100499902,0.740469083,19.1718092,3.786267281,0.125070293,0.032445671,-0.514743745,9.355917931,1.183894396,-0.075101517,-0.01563815,-0.225725338,9.815891266,2.602372885,0.049968775,0.016807521,1
-0.374559415,9.527875931,2.068187733,-0.001035374,0.001415406,0.089540625,0.098376668,0.419008646,0.034052814,0.011020436,0.008017524,0.009677969,0.175568245,0.001159594,1.21E-04,371.0893155,1.167014397,0.806778923,19.0354557,4.089114547,0.138928212,0.043092178,-0.57321018,9.329409599,1.350722432,-0.070319317,-0.022026055,-0.233568743,9.706046104,2.738392115,0.068608895,0.021066124,1
-0.37078214,9.537171856,2.125681004,0.0039101,0.001915358,0.109805544,0.132779414,0.358733264,0.03794146,0.013887504,0.012057258,0.017630373,0.128689555,0.001439554,1.93E-04,373.042685,1.39903847,0.688505411,19.02655792,4.055001974,0.129328892,0.057473693,-0.554276884,9.199528694,1.257463455,-0.066566855,-0.026284659,-0.134228528,9.827029228,2.797538519,0.062762037,0.031189034,1
-0.36677471,9.509092946,2.231858753,2.11E-04,-0.00199812,0.082208673,0.121734421,0.353742074,0.030174495,0.010454582,0.006758266,0.014819269,0.125133455,9.11E-04,1.09E-04,375.3395187,1.079189435,0.724839807,19.00645542,4.344709992,0.118141338,0.039915679,-0.528888762,9.239310265,1.55862534,-0.053878315,-0.022567106,-0.195951045,9.767145157,2.786084652,0.064263023,0.017348573,1
-0.367643418,9.522736826,2.188926239,4.62E-04,-1.98E-04,0.051590186,0.129990477,0.349785489,0.035568631,0.0065255,0.002661547,0.016897524,0.122349888,0.001265128,4.26E-05,374.458501,1.156158442,0.763166159,19.18640518,4.530557632,0.119781941,0.024993114,-0.477087796,9.336936951,1.656739712,-0.072727866,-0.012444197,-0.286078364,9.849468231,2.873817921,0.047054075,0.012548917,1
-0.373674958,9.552177183,2.083079353,5.20E-04,6.72E-04,0.047542773,0.135380434,0.361211501,0.03701264,0.005275903,0.002260315,0.018327862,0.130473749,0.001369936,2.78E-05,372.2768763,1.171447531,0.725826204,19.13656616,4.41162312,0.115488436,0.019669861,-0.447763622,9.343017578,1.602056146,-0.067003191,-0.007661995,-0.278062582,9.793548584,2.809566975,0.048485246,0.012007865,1
-0.371576089,9.539324976,2.056351108,-0.001205966,-2.40E-04,0.046555425,0.131046026,0.328038552,0.043690043,0.004353788,0.002167408,0.017173061,0.107609292,0.00190882,1.90E-05,370.9848174,1.348528637,0.738304734,19.09715748,4.284529328,0.136292759,0.01595231,-0.448443532,9.327608109,1.558874249,-0.07566002,-0.007138397,-0.289861202,9.76954937,2.725655079,0.060632739,0.008813913,1
-0.372235342,9.530135032,2.073683885,0.001428355,-5.83E-04,0.047539569,0.147759746,0.370185264,0.045028276,0.005511422,0.002260011,0.021832943,0.13703713,0.002027546,3.04E-05,371.257682,1.423839595,0.750649273,19.11854267,4.419246078,0.134111099,0.019146262,-0.453662902,9.310915947,1.61267674,-0.069341928,-0.009267698,-0.296986371,9.807626724,2.806569338,0.064769171,0.009878564,1
-0.371281057,9.549647885,2.07671327,0.001204277,1.39E-04,0.050936824,0.151573686,0.393350485,0.044965532,0.005500642,0.00259456,0.022974582,0.154724604,0.002021899,3.03E-05,371.9269086,1.397397854,0.739434808,19.17390728,4.204591751,0.146921821,0.018622663,-0.44399032,9.345565796,1.5011549,-0.074735001,-0.007138397,-0.295444489,9.828341484,2.703436852,0.07218682,0.011484266,1
-0.373146068,9.54235806,2.055461084,0.001522378,1.73E-04,0.049967248,0.156891403,0.425243147,0.046412365,0.005890594,0.002496726,0.024614912,0.180831734,0.002154108,3.47E-05,371.0999216,1.46951487,0.712322891,19.11509514,4.3217448,0.143169358,0.019146262,-0.44600147,9.320809364,1.459572434,-0.07311184,-0.008726646,-0.266321421,9.794285774,2.862172365,0.070057519,0.010419616,1
-0.372181901,9.541933521,2.053941484,-1.03E-04,-8.56E-05,0.049982971,0.152418797,0.385732775,0.04887333,0.005348296,0.002498297,0.02323149,0.148789774,0.002388602,2.86E-05,371.0097641,1.489027632,0.735173136,19.06071758,4.183494091,0.141057506,0.019669861,-0.447782755,9.295755386,1.521448135,-0.073076934,-0.008726646,-0.287390381,9.764962196,2.662045956,0.067980573,0.010943214,1
-0.365197009,9.54372166,2.068083617,-2.32E-04,4.30E-04,0.054522603,0.16763338,0.439991625,0.048972404,0.005692546,0.002972714,0.02810095,0.19359263,0.002398296,3.24E-05,371.2870709,1.534161855,0.713740289,19.13805103,4.514535308,0.144268915,0.022340214,-0.448788345,9.279619217,1.588485837,-0.07253588,-0.009791297,-0.264951944,9.858431816,2.926049471,0.071733035,0.012548917,1
-0.373691948,9.545400773,2.062432093,9.63E-05,4.81E-04,0.052515788,0.156163302,0.401120598,0.047129866,0.00569964,0.002757908,0.024386977,0.160897734,0.002221224,3.25E-05,371.4272693,1.453754532,0.757324308,19.18764877,4.350877404,0.143692955,0.019146262,-0.462904543,9.327522278,1.554172158,-0.071994834,-0.008203047,-0.294419765,9.860126495,2.796705246,0.071698122,0.010943214,1
-0.371268086,9.536984505,2.05742961,7.97E-04,-3.24E-04,0.051050876,0.150507174,0.378207353,0.047118106,0.005128954,0.002606192,0.022652409,0.143040802,0.002220116,2.63E-05,370.9361482,1.46693178,0.74002859,19.12410736,4.172844648,0.133604959,0.018622663,-0.447016597,9.329763412,1.470317602,-0.068835787,-0.008203047,-0.293011993,9.794343948,2.702527046,0.064769171,0.010419616,1
-0.371994379,9.539745854,2.061137369,0.002122546,6.93E-05,0.047409413,0.137022125,0.367883263,0.046468898,0.00518369,0.002247652,0.018775063,0.135338095,0.002159358,2.69E-05,371.1592056,1.451154004,0.73478052,19.06789112,4.359937072,0.142104708,0.01595231,-0.449908823,9.291638374,1.553501725,-0.078923792,-0.007661995,-0.284871697,9.776252747,2.806435347,0.063180916,0.008290314,1
-0.369675245,9.539039858,2.060701166,2.35E-04,-1.58E-05,0.050283901,0.161815038,0.411244931,0.048915675,0.005760379,0.002528471,0.026184106,0.169122393,0.002392743,3.32E-05,371.0519044,1.462219381,0.741685361,19.08023643,4.312225461,0.158074468,0.020210912,-0.45475468,9.286237717,1.424636245,-0.080494583,-0.010855948,-0.28693068,9.793998718,2.887589216,0.077579886,0.009354965,1
-0.366003007,9.542682125,2.053670233,-3.11E-04,-1.54E-04,0.053610305,0.157581886,0.405729979,0.04640644,0.004907655,0.002874065,0.024832051,0.164616816,0.002153558,2.41E-05,370.8330163,1.403925387,0.726850927,19.04236031,4.365146756,0.149068572,0.015952309,-0.445149153,9.240325928,1.495475888,-0.072570793,-0.008726646,-0.281701773,9.802034378,2.869670868,0.076497778,0.007225663,1
-0.373691636,9.542303147,2.068163018,6.24E-04,-2.22E-04,0.048549122,0.139236203,0.366038165,0.04664047,0.004935771,0.002357017,0.01938672,0.133983938,0.002175333,2.44E-05,371.5088918,1.429878434,0.74611944,19.09256172,4.184499383,0.143710412,0.014887658,-0.455089867,9.285490036,1.514878392,-0.069359384,-0.007138397,-0.291029572,9.807071686,2.669620991,0.074351028,0.007749262,1
-0.373825093,9.527663877,2.075747848,0.00113559,-5.64E-04,0.053929576,0.151373066,0.373592965,0.04701132,0.004515602,0.002908399,0.022913805,0.139571704,0.002210064,2.04E-05,371.2943414,1.416317224,0.724964261,18.98708153,4.250004768,0.145351015,0.01436406,-0.448769152,9.242604256,1.546185017,-0.077405348,-0.007138397,-0.276195109,9.744477272,2.703819752,0.067945667,0.007225663,1
-0.366963464,9.54092961,2.048972907,-1.06E-04,2.91E-04,0.054271641,0.159120801,0.411667144,0.042675149,0.005077223,0.002945411,0.025319429,0.169469837,0.001821168,2.58E-05,370.6628454,1.271734149,0.739473134,19.10531807,4.24671042,0.152751215,0.01701696,-0.452073157,9.284656525,1.517062068,-0.073722705,-0.008726646,-0.287399977,9.820661545,2.729648352,0.07902851,0.008290314,1
-0.373296201,9.529497024,2.081643735,-0.002206434,-4.82E-04,0.052381717,0.146434728,0.376437329,0.043906424,0.004380947,0.002743844,0.02144313,0.141705062,0.001927774,1.92E-05,371.5175458,1.308525695,0.738189816,19.05923367,4.125199914,0.138893306,0.01595231,-0.448749989,9.30522728,1.509237647,-0.070057519,-0.007661995,-0.289439827,9.754006386,2.615962267,0.068835787,0.008290314,1
-0.367940919,9.54326442,2.046596066,0.00112996,-2.05E-04,0.052246944,0.141269036,0.363783974,0.044741234,0.004447502,0.002729743,0.01995694,0.13233878,0.002001778,1.98E-05,370.6918435,1.353851892,0.730863631,19.08947754,4.114742041,0.134111099,0.01595231,-0.450176984,9.304605484,1.479607105,-0.065327674,-0.007661995,-0.280686647,9.784872055,2.635134935,0.068783425,0.008290314,1
-0.370367867,9.534395187,2.090735239,-9.12E-05,6.14E-04,0.053609235,0.143631871,0.385024943,0.045580101,0.004414154,0.00287395,0.020630114,0.148244207,0.002077546,1.95E-05,371.8604471,1.377850165,0.746923894,19.05265427,4.175554872,0.148475155,0.015411257,-0.451306999,9.324084282,1.519379497,-0.072308987,-0.007138397,-0.295616895,9.728569984,2.656175375,0.076166168,0.00827286,1
-0.374021264,9.556628504,2.056810179,0.001977852,1.62E-04,0.056924716,0.154222003,0.372836312,0.041801775,0.007776542,0.003240423,0.023784426,0.139006916,0.001747388,6.05E-05,371.6112584,1.342978497,0.727042437,19.0911541,4.033224225,0.138910748,0.02872812,-0.469483793,9.282367706,1.321905732,-0.070214592,-0.012461651,-0.257558644,9.808786392,2.711318493,0.068696156,0.016266469,1
-0.369150372,9.533559245,2.056805222,-4.61E-04,-3.69E-04,0.061186391,0.1555009,0.368064366,0.046662222,0.005453261,0.003743774,0.02418053,0.135471378,0.002177363,2.97E-05,370.74496,1.423193835,0.744711637,19.09480286,4.14782989,0.137357414,0.021275564,-0.46220541,9.258588791,1.521428943,-0.067090459,-0.009808751,-0.282506227,9.836214066,2.626400948,0.070266955,0.011466813,1
-0.375905422,9.531778274,2.083831902,2.84E-04,-4.71E-04,0.059313761,0.155877386,0.392225543,0.043806793,0.005459236,0.003518122,0.024297759,0.153840877,0.001919035,2.98E-05,371.7369836,1.337986849,0.714937359,19.05900383,4.157033205,0.137898467,0.016475908,-0.46353659,9.277588844,1.490735292,-0.071383968,-0.008203047,-0.251400769,9.781414986,2.666297913,0.066514499,0.00827286,1
-0.36729649,9.54780391,2.038978492,0.002585903,-2.13E-04,0.052938951,0.139674596,0.355196943,0.048482073,0.00574471,0.002802533,0.019508993,0.126164868,0.002350511,3.30E-05,370.5764456,1.511385315,0.747843266,19.08379841,4.107396603,0.138404608,0.018081611,-0.480133206,9.300343513,1.440332651,-0.067631505,-0.009808751,-0.26771006,9.783454895,2.667063951,0.070773102,0.00827286,1
-0.365074362,9.541993787,2.042100537,-0.002896121,-3.82E-04,0.057920768,0.155300658,0.384960902,0.04762743,0.005269905,0.003354815,0.024118294,0.148194896,0.002268372,2.78E-05,370.4242293,1.491540925,0.750361979,19.06927967,4.209964156,0.150621913,0.01860521,-0.464637935,9.294079781,1.515941501,-0.080826201,-0.008726646,-0.285724044,9.77519989,2.694022655,0.069795713,0.009878564,1
-0.371262833,9.546698201,2.054389715,0.001356853,-5.63E-04,0.05376379,0.148729254,0.387622947,0.045612941,0.004857867,0.002890545,0.022120391,0.150251549,0.00208054,2.36E-05,371.1428732,1.397973826,0.716517508,19.07718086,4.017882228,0.133587502,0.01860521,-0.449324608,9.299031258,1.400895238,-0.064838983,-0.008726646,-0.2671929,9.778149605,2.61698699,0.068748519,0.009878564,1
-0.365195769,9.538755694,2.046174022,6.49E-04,1.39E-04,0.059409007,0.159347372,0.42422945,0.046858656,0.005809322,0.00352943,0.025391585,0.179970626,0.002195734,3.37E-05,370.4538901,1.456006011,0.70648101,19.02826214,4.164512753,0.138910756,0.019146262,-0.446662247,9.229541779,1.489049792,-0.069586277,-0.008726646,-0.259818763,9.79872036,2.675462961,0.069324479,0.010419616,1
-0.369486495,9.537651554,2.036270107,0.001450875,5.33E-04,0.058370285,0.15455188,0.399714488,0.045667556,0.00522508,0.00340709,0.023886284,0.159771672,0.002085526,2.73E-05,370.2456529,1.387170235,0.743897617,19.09161377,4.069165945,0.144775063,0.019146262,-0.464523017,9.300774574,1.459371328,-0.07218682,-0.009267698,-0.279374599,9.790839195,2.609794617,0.072588243,0.009878564,1
-0.368695635,9.539608802,2.070215548,-0.00102524,-3.91E-04,0.051705146,0.150003171,0.388619924,0.048823413,0.005625971,0.002673422,0.022500951,0.151025446,0.002383726,3.17E-05,371.3341195,1.489149804,0.741043746,19.09146976,4.224156976,0.155962616,0.020210912,-0.455606997,9.308005333,1.486157537,-0.075921819,-0.009791297,-0.285436749,9.783464432,2.737999439,0.080040798,0.010419616,1
-0.36428999,9.525650271,2.111096459,0.002283566,-8.78E-05,0.082905003,0.130429968,0.331344655,0.04443045,0.006050374,0.00687324,0.017011977,0.10978928,0.001974065,3.66E-05,372.0321383,1.370746686,0.753991544,19.00395679,4.032190084,0.148021378,0.025010568,-0.567942917,9.306482315,1.448463202,-0.070127331,-0.012461651,-0.186048627,9.69747448,2.583726883,0.077894047,0.012548917,1
-0.37084856,9.544552588,2.039566059,0.001641735,3.94E-04,0.063167027,0.161279191,0.405868344,0.048320146,0.005301778,0.003990073,0.026010977,0.164729112,0.002334837,2.81E-05,370.6039834,1.487404482,0.705647841,19.0117712,4.160538197,0.138387151,0.021799162,-0.471217185,9.247115135,1.495629072,-0.065921083,-0.008726646,-0.234430656,9.764656067,2.664909124,0.072466068,0.013072516,1
-0.368704285,9.54232542,2.064288443,5.86E-04,-4.82E-04,0.0487385,0.134438079,0.345436245,0.048411078,0.005052156,0.002375441,0.018073597,0.119326199,0.002343632,2.55E-05,371.2348626,1.520024698,0.734933764,19.01077557,3.954934001,0.144251466,0.018622663,-0.456248671,9.272849083,1.414657235,-0.067544244,-0.009267698,-0.278685093,9.737926483,2.540276766,0.076707222,0.009354965,1
-0.36583124,9.54950308,2.069252891,5.46E-05,-6.50E-04,0.049178761,0.141473265,0.366073789,0.052774278,0.00606089,0.002418551,0.020014685,0.134010019,0.002785124,3.67E-05,371.5222035,1.73007507,0.726209283,19.06742191,4.243981004,0.142087258,0.020210912,-0.452753127,9.261548042,1.431320786,-0.073827431,-0.009791297,-0.273456156,9.805873871,2.812660217,0.068259828,0.010419616,1
-0.37449516,9.617536699,1.89274899,0.002674295,2.92E-04,0.07127173,0.142648879,0.331021379,0.033201754,0.008319302,0.00507966,0.020348703,0.109575153,0.001102356,6.92E-05,368.4282063,1.079189428,0.753225446,19.15111351,4.00814271,0.135193206,0.02872812,-0.502791941,9.304336548,1.374281406,-0.064228117,-0.014049901,-0.250433505,9.846776962,2.633861303,0.070965089,0.014678219,1
-0.360804033,9.518877952,2.12317281,-7.48E-04,-0.002281314,0.097588932,0.132435575,0.272694736,0.017591037,0.011354154,0.0095236,0.017539182,0.074362419,3.09E-04,1.29E-04,372.0884987,0.77850411,0.74764213,19.03246689,3.992206812,0.067055549,0.038851028,-0.54741025,9.240460396,1.453165531,-0.035412729,-0.019914206,-0.20023188,9.792006493,2.539041281,0.031642821,0.018936822,1
-0.37201168,9.517353735,2.210752722,1.85E-04,-1.02E-04,0.097125807,0.124074416,0.297076427,0.025124445,0.010415091,0.009433422,0.015394461,0.088254403,6.31E-04,1.08E-04,375.1036622,0.946317508,0.748369992,18.990942,4.05302918,0.097947877,0.035639623,-0.549143672,9.249385834,1.473094821,-0.04605924,-0.017243853,-0.19922632,9.741556168,2.579934359,0.051888637,0.01839577,1
-0.379545846,9.568602562,1.828018423,-5.49E-04,4.81E-04,0.0942483,0.095870399,0.289245119,0.037243818,0.008609581,0.008882742,0.009191133,0.083662739,0.001387102,7.41E-05,365.0611718,1.283358047,0.755389795,19.05824757,3.963035941,0.119223442,0.032986723,-0.521955132,9.326392174,1.407541633,-0.060405847,-0.012461651,-0.233434662,9.731855392,2.555494308,0.058817595,0.020525072,1
-0.3835542,9.561529313,1.854745115,-0.002291448,3.27E-04,0.093179488,0.091429599,0.345509082,0.03487658,0.009988726,0.008682417,0.008359372,0.119376526,0.001216376,9.98E-05,365.7946875,1.22958445,0.738582507,19.14589405,3.749588132,0.126134947,0.036180675,-0.519034207,9.363052368,1.237534165,-0.056234509,-0.020437805,-0.2195483,9.782841682,2.512053967,0.069900438,0.01574287,1
-0.389354035,9.710940238,1.287646484,0.00394557,0.002574642,0.122339265,0.184888884,0.510360839,0.019076308,0.009396253,0.014966896,0.034183899,0.260468186,3.64E-04,8.83E-05,353.0261635,0.729146201,0.78689748,19.34740067,2.108966127,0.077754419,0.037786378,-0.62684989,9.336659431,0.189812317,-0.045169123,-0.017784905,-0.160047591,10.01074123,1.91915381,0.032585297,0.020001473,1
-0.393336762,9.738392307,1.096836623,-0.002617431,0.002380404,0.154323698,0.188947583,0.431468116,0.032755371,0.015076042,0.023815804,0.035701189,0.186164735,0.001072914,2.27E-04,348.0855364,1.171133381,0.697928954,19.43773746,2.427720547,0.161285877,0.068661254,-0.672100306,9.330136299,0.355682611,-0.098960169,-0.027907815,-0.025828648,10.10760117,2.072037935,0.062325709,0.040753439,1
-0.388042014,9.688113366,1.431697096,-0.001102372,0.00493534,0.251451354,0.254874445,0.532393009,0.053564563,0.032878865,0.063227784,0.064960983,0.283442316,0.002869162,0.00108102,357.1768347,2.187246593,0.981076792,19.41024303,3.13114655,0.211307012,0.134669602,-0.83181268,9.113863945,0.47112143,-0.12241739,-0.055588737,0.149264112,10.29637909,2.66002512,0.088889621,0.079080865,1
-1.102133832,9.65313893,1.4315902,-0.002842072,0.01276455,0.589107745,0.39467267,0.574852812,0.072296726,0.030453788,0.347047936,0.155766516,0.330455756,0.005226817,9.27E-04,378.1711315,2.559595135,2.508740216,19.16232967,2.350330502,0.36089918,0.14529866,-2.283560753,8.668045044,-0.189189821,-0.189001709,-0.074211396,-0.225179464,10.49428463,2.16114068,0.171897471,0.071087264,1
-2.09138771,9.77121387,1.106787859,0.002714831,0.050468729,0.520768343,0.43276404,0.635080682,0.05845276,0.030445623,0.271199667,0.187284714,0.403327473,0.003416725,9.27E-04,403.6555708,2.967007372,3.94582653,19.82869244,3.392804086,0.261345595,0.12294099,-3.121780634,9.079541206,-0.745094717,-0.095329881,-0.005009095,-0.824045897,10.74915123,2.64770937,0.166015714,0.117931895,1
-2.449322051,9.599754826,1.19963407,-0.009852665,0.0589195,0.481230083,0.308262484,0.529029371,0.037791883,0.048643076,0.231582393,0.095025759,0.279872076,0.001428226,0.002366149,410.7100393,3.002123371,4.575242877,18.63112259,2.205643907,0.189472944,0.223018177,-3.285543919,8.562527657,0.145730272,-0.075101517,-0.055047683,-1.289698958,10.06859493,2.059913635,0.114371426,0.167970493,1
-1.366880638,9.960502778,1.186108835,0.001442993,0.010104893,0.798508729,0.440228573,0.622377239,0.072534544,0.052921389,0.637616191,0.193801196,0.387353428,0.00526126,0.002800673,387.9793407,3.036227112,3.129480194,19.7521925,2.884907695,0.391215548,0.184167147,-3.071559668,8.934336662,-0.030540438,-0.145926982,-0.093375117,-0.057920527,10.81785583,2.854367256,0.245288566,0.09079203,1
-0.862278691,9.801179117,1.038916401,0.003943318,0.026227231,0.720866301,0.440910452,0.753180085,0.075525238,0.052465012,0.519648223,0.194402027,0.56728024,0.005704062,0.002752577,367.1386899,3.291376793,2.861626387,19.62587452,3.371256053,0.361946389,0.24007003,-2.340159655,8.951010704,-0.880386293,-0.189071521,-0.091786861,0.521466732,10.67486382,2.490869761,0.172874868,0.148283169,1
-0.120727084,9.775820209,1.209236536,-0.003731064,0.01829274,0.393474552,0.434612299,0.917023028,0.052875464,0.03805482,0.154822223,0.18888785,0.840931234,0.002795815,0.001448169,352.645099,2.41574511,1.633199871,20.16985607,3.275277495,0.207030952,0.172997035,-0.923137128,9.097535133,-0.37349546,-0.094317593,-0.083269656,0.710062742,11.07232094,2.901782036,0.112713359,0.089727379,1
-0.250128278,9.847654097,0.96756209,0.00306615,0.010739405,0.343107423,0.444306735,1.019568987,0.09476647,0.043635349,0.117722704,0.197408475,1.039520919,0.008980684,0.001904044,352.9881813,3.527956194,1.342869401,19.67274284,5.144746542,0.447676957,0.169262029,-0.939484715,8.962358475,-2.635029554,-0.213069797,-0.082205005,0.403384686,10.71038437,2.509716988,0.23460716,0.087057024,1
-0.321229888,9.785733592,1.202314675,0.010279426,0.011805745,0.495612029,0.56024248,1.074778739,0.082613803,0.05294586,0.245631283,0.313871637,1.155149338,0.00682504,0.002803264,360.5436137,3.350281668,1.74673295,19.36705303,5.156718016,0.381145,0.224623874,-1.203095913,8.592110634,-1.44245863,-0.155596107,-0.091245815,0.543637037,10.7749424,3.714259386,0.225548893,0.133378059,1
-0.607693504,9.534061709,1.862845837,-0.0146709,0.0088004,0.494054302,0.543152682,1.198422853,0.0956963,0.045045894,0.244089653,0.295014835,1.436217335,0.009157782,0.002029133,374.9969041,3.55326345,1.995212793,19.05820847,5.236185849,0.435983256,0.187902153,-1.656682253,8.355026245,-0.96573478,-0.289218515,-0.103498027,0.33853054,10.70318222,4.270451069,0.14676474,0.084404126,1
-0.421370234,9.545899576,2.501098648,0.004502386,0.012149744,0.327047201,0.522059175,0.8106305,0.076564614,0.042852081,0.106959872,0.272545782,0.657121808,0.00586214,0.001836301,386.9313207,3.096685341,1.417022586,19.03029251,5.41256237,0.299149439,0.146380767,-1.247244954,8.581833839,1.223255157,-0.159331113,-0.056653388,0.169777632,10.44845867,4.189307213,0.139818326,0.089727379,1
-0.436405513,9.329442224,2.222399014,0.016169068,0.007236361,0.444426286,0.612694184,1.024121636,0.090382263,0.041926829,0.197514724,0.375394163,1.048825125,0.008168953,0.001757859,374.4913572,3.462977587,1.844397247,18.12308264,5.343398154,0.376327902,0.158091925,-1.192915797,7.60233736,0.768826067,-0.163589716,-0.056653388,0.65148145,10.52074528,4.574572086,0.212738186,0.101438537,1
-0.33107824,9.430431181,2.187411564,0.008773939,0.008954665,0.368631296,0.590581311,0.798620682,0.079048141,0.040843222,0.135889033,0.348786285,0.637794993,0.006248609,0.001668169,372.3779381,2.999749745,1.423975378,18.74504757,5.025525272,0.338541523,0.146904357,-1.054837346,8.203875542,0.938124835,-0.144443452,-0.067823492,0.369138032,10.54117203,4.087400436,0.19409807,0.079080865,1
-0.174749847,9.481542864,2.241771667,0.010063231,6.10E-04,0.397401683,0.533447172,0.834276184,0.079884911,0.033959455,0.157928098,0.284565885,0.696016752,0.006381599,0.001153245,373.7738707,2.915432888,1.819430411,19.33654976,5.383516192,0.311890349,0.138387159,-1.011464,8.648449898,0.855630279,-0.148178458,-0.068364546,0.807966411,10.68809986,4.527885914,0.163711891,0.070022613,1
-0.386407472,9.595370939,1.844193028,-0.003744013,0.005779855,0.454892111,0.641296281,0.817841994,0.067643058,0.039739065,0.206926833,0.41126092,0.668865528,0.004575583,0.001579193,369.6948032,2.656007131,1.890902221,19.13831043,3.66315721,0.341735467,0.144251458,-1.450972438,8.386055946,-0.194792256,-0.175876826,-0.071558498,0.439929783,10.75225449,3.468364954,0.165858641,0.072692961,1
